,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
10,Australia,AUS,"Population, total",SP.POP.TOTL,0.19605032250629778,0.19847406827700828,0.20165924462180174,0.20403157448295978,0.2067265469934282,0.20946792082153262,0.2131278259961228,0.21467554841756248,0.2174350940565211,0.22111260124589152,0.22461451943842556,0.23136974571512195,0.23486396981157862,0.23350784095280372,0.2321670779727503,0.22815174908177138,0.2240033506431049,0.22047589532872902,0.2173319988581978,0.21427202939924236,0.21173461718514872,0.2101780860843865,0.2089719877518527,0.20705508038731615,0.20503447156359952,0.20361100258202272,0.20284941907188442,0.20194356637890953,0.20132088922783023,0.20080852017920073,0.19983974949123814,0.19842015948573197,0.1968706180997958,0.19491766411071476,0.19326205664141688,0.19208285085589616,0.19128437580491173,0.19026683009215906,0.189265125796777,0.1886172324891326,0.18821681625351971,0.18827816953082022,0.18823692410247592,0.18825621372940815,0.18803922457329786,0.18794356754755512,0.18793055454406493,0.18616005187471749,0.18687993866743688,0.18772848930981884,0.1877242220872623,0.18752078015478002,0.18815235090577706,0.18881904653860862,0.189140158723212,0.1893850718781676,0.1897580169129099,0.19037819784619192
11,Austria,AUT,"Population, total",SP.POP.TOTL,0.13442433591094202,0.13413718395606358,0.13381988772971593,0.13367711837209953,0.1336979221802687,0.13370664216756134,0.133906529230048,0.1341856077170706,0.1342276138701613,0.13413110692321242,0.13406271897200395,0.13409908016411054,0.13442231568303234,0.13234820445588935,0.1285153722069699,0.1244142635175556,0.12071748682986358,0.11752808626218711,0.11441752739368928,0.11140163738595774,0.10874660577119936,0.10651771906085043,0.10422814488571745,0.10182219948500508,0.09968549317299394,0.09769314086077645,0.09580446042390312,0.0939943994681475,0.09231248078895096,0.09093937187210775,0.08985294017538908,0.0889687482867903,0.08817462791632184,0.08716595590854606,0.08584504755617332,0.0844253108975977,0.0830885335672508,0.0818192922884999,0.0806326246316875,0.07959797363745669,0.0786759030085197,0.07794460990322728,0.07736112633690234,0.07679260929915764,0.07629125050547649,0.07576650597381848,0.07502177438923041,0.07409242494773861,0.07313165709506811,0.07215340560704978,0.07120838965045077,0.0703862010030907,0.06968920234321323,0.069120535661454,0.06871749816835414,0.0685708735755118,0.06842011381758577,0.06812139399934111
12,Azerbaijan,AZE,"Population, total",SP.POP.TOTL,0.0742640224380155,0.07625391209603341,0.0782575835516713,0.080351278947899,0.08245060139732287,0.08442212163068985,0.08631554486453337,0.0880772336125913,0.08975520091922445,0.09139523317574808,0.09297124571937807,0.09445110487408782,0.09592513122564998,0.09562986235870544,0.09432632870370332,0.09311990180150831,0.09202249482981785,0.0910232728443569,0.09012074714231803,0.08930818947770335,0.08857895223366392,0.08793073055575165,0.0873594197139366,0.08686258852325934,0.08643731375193672,0.08607710252905225,0.08578034561385095,0.08553312550629237,0.08530328370711511,0.08505238159057188,0.08377377364487927,0.08341077294864828,0.08301010273668191,0.08263314742033112,0.08217255288520439,0.08162556374875847,0.08103982228093012,0.08048498864971672,0.07998706636785051,0.07950251165520608,0.07904001575927651,0.078613236277406,0.07822357456957156,0.07785931637327434,0.07754874579533717,0.07727874709088746,0.07698311591525785,0.07664828960159871,0.07701988199718189,0.07738236374553929,0.0770982062437607,0.07694850586110376,0.0768552934831878,0.07676776563831997,0.07667754560130782,0.07656771513760077,0.07642724466370975,0.07627625273162451
13,"Bahamas, The",BHS,"Population, total",SP.POP.TOTL,0.0020087327360186528,0.0020959153998347624,0.0021883003151030754,0.002286815422415783,0.0023881729452804477,0.002488130577640345,0.002588227956726981,0.0026862003881535533,0.002779851857766342,0.0028671570528320473,0.00294485229383842,0.003010558730228481,0.003068510196689537,0.0030654562281910583,0.0030300370932895685,0.002999879670308474,0.002976369141063771,0.002958278593426524,0.002945188178909543,0.0029359066532698053,0.0029295326516371955,0.002927451746120212,0.002928005217342241,0.002929462540478203,0.00292995093213114,0.0029283332851125473,0.0029239878705272595,0.0029174540600278047,0.0029098205639893696,0.002902438343588133,0.002897905937150592,0.0028951973433233723,0.0028937999566107336,0.0028922093918138736,0.002888294609017416,0.002881013596136107,0.0028693475784179715,0.0028547956357884725,0.002841290266429786,0.002834016380733734,0.0028361939085924798,0.0028491166625375826,0.002870470142628312,0.002896686669250638,0.00292218522797007,0.0029431635819376378,0.002959231223233721,0.002971804211000585,0.0029804087151691365,0.0029863643868468636,0.002990454706784606,0.0029938790708361005,0.0029942551288786143,0.0029905778527918553,0.0029889616909951683,0.002985678068440257,0.00298076538097598,0.002974547433551285
14,Bahrain,BHR,"Population, total",SP.POP.TOTL,0.003018338081462797,0.0030957345701901713,0.0031660555156710715,0.0032339060031006603,0.0032991604521079,0.0033599414418092237,0.0034193230880767587,0.003477156584735819,0.0035411022596435545,0.0036210834363176268,0.0037219401413638347,0.0038416283862434024,0.003983555083478588,0.00407880118457946,0.004160870002707249,0.004275811425300924,0.004427247687549527,0.0046067938836451975,0.00479215878895185,0.004956011546115224,0.005081222930394037,0.005163485946381921,0.005210192970252862,0.005237994889086469,0.005268685514288806,0.005316658404493898,0.005386440819356192,0.005471417437748353,0.0055613291250931896,0.00564164126625854,0.005705148694937043,0.005751181459278562,0.0057867892776923315,0.005817965052426615,0.005852266099712391,0.005896326323770822,0.005951324583920876,0.006020748194900218,0.006116616225838624,0.00625378684641571,0.006441769444816936,0.006676240216680473,0.006952956392481001,0.007279551322804057,0.00766414655702222,0.008105505806580489,0.008614853974671878,0.009173947419760053,0.009719532795687942,0.010174302962658657,0.01049227153373406,0.010650087554614562,0.010676701328050148,0.010647544606148208,0.010671295511339716,0.010810728965347205,0.011088226091620683,0.011470136246504545
15,Barbados,BRB,"Population, total",SP.POP.TOTL,0.00432592577550369,0.004303866763611712,0.004282432931244395,0.0042674905766286065,0.004255911241973646,0.004242167590802376,0.004229372740035771,0.004215399356885301,0.004203089057982787,0.004195975979485121,0.004193446381279893,0.004194514063557926,0.004202633762235512,0.004139019774744411,0.004036094510157601,0.003938858715921182,0.003847407310380515,0.0037614137815343597,0.0036799632447396735,0.0036027217636591304,0.0035283931282775348,0.0034583274347537033,0.0033903798309785644,0.003324819277719055,0.0032622346336274592,0.003202881498361773,0.0031470455556646313,0.003094087250534813,0.003043210489350956,0.0029933583580645973,0.0029452176350405384,0.002897023618411697,0.0028493275907762335,0.0028030617554796683,0.002759639578346349,0.0027194696808145965,0.002682805599720965,0.002648930588392016,0.0026175323581158795,0.002588232187869979,0.002560479325520899,0.0025342440684310427,0.002509373313333328,0.002484988121728188,0.002460114081239408,0.0024338617284744204,0.00240699897395864,0.0023800116366139985,0.0023525527456822485,0.0023249867269471082,0.0022977281624527155,0.0022719523923252914,0.002245575469912487,0.002217422300646031,0.002193667836582055,0.0021704489423525976,0.0021477334554406723,0.0021256102998694158
16,Belarus,BLR,"Population, total",SP.POP.TOTL,0.15638149153439457,0.15658068662495342,0.15677141442776107,0.1571912000415171,0.15778194719787583,0.15834837799144322,0.1590591711770484,0.1598260653576931,0.16065834157797865,0.1615363444919188,0.16232316045549772,0.16299648624415022,0.16375109488073614,0.1615261454487247,0.15760278723942092,0.1537918113640517,0.15018980477786362,0.14697471861048242,0.1441407151722805,0.14145336743846323,0.13893355425790838,0.13668327482228787,0.1345589607941151,0.13256933731708498,0.13068041745960943,0.12884939231596473,0.12714030849137592,0.12550480158283614,0.12343862023839514,0.1214145204174162,0.11927512198726098,0.11698437095602825,0.11491761786958657,0.1129230327721216,0.1106542642206342,0.10830673572832991,0.10609255216308636,0.10391145440525604,0.10180624548701753,0.09988303663708037,0.09802541735885763,0.09624754734140989,0.09445417697144863,0.09265283006871697,0.09085562836352813,0.08900693431437925,0.08716071875201525,0.08540877451917771,0.08374731247254005,0.08222690791623066,0.08081702843456502,0.07946857724843039,0.07825169932421014,0.0771692832043054,0.07618992252293386,0.07529884743835451,0.07441768334916159,0.07353100860532764
17,Belgium,BEL,"Population, total",SP.POP.TOTL,0.17461750359347092,0.17386873555832275,0.17308548935858048,0.17308331548773365,0.1735960969308931,0.17405718532374484,0.17427250901862842,0.17430301740487697,0.1741387012143616,0.1739059683965677,0.17338268850008445,0.1729728647500112,0.17306179607533903,0.16998447411449166,0.16530114062436663,0.16091728749930911,0.15669323810587416,0.15268443425371814,0.14890403965456198,0.14535842696919646,0.14205152760897044,0.13878206799297027,0.1356651417092923,0.13273809618484456,0.12995947083774345,0.12734081859554855,0.12484477186995396,0.12251371516100393,0.12053474544382269,0.11863872962717752,0.1166784736965062,0.11480761185484091,0.11299413738252387,0.11121729496819105,0.10944788505803614,0.10769857728100439,0.10605740308899637,0.10457191882323283,0.10316243498395693,0.10187404813465552,0.10069614122383513,0.0997215381276847,0.09893194440766775,0.09813782710830829,0.09731435201581026,0.09651832531040007,0.0957273451763688,0.09493020714331858,0.09414738845193756,0.09339384016228611,0.09279397825140588,0.09269138988625794,0.09202241738294223,0.0911812636017993,0.09015446914988608,0.08947568837572127,0.08876644576636436,0.08796510012180678
18,Belize,BLZ,"Population, total",SP.POP.TOTL,0.0016754230751018769,0.0017094244709691142,0.0017432105070267622,0.0017803595406154912,0.001820919365280488,0.0018636735272663046,0.0019107648249297939,0.001959625193718649,0.00200882000590546,0.002055651221659281,0.002097316099450571,0.002132593908151532,0.002164645704787397,0.00215416336212279,0.0021195754417390102,0.002086037766699326,0.0020540192186390607,0.0020238235825036175,0.0019979569742774816,0.001979855226751479,0.001970588803144614,0.001971892411654398,0.0019806235200045138,0.0019944818006905475,0.002010515674531427,0.0020264106667791906,0.002042615433650747,0.0020593457207472737,0.0020745983523103285,0.002085365063275264,0.0020919901799286837,0.0020912917242551124,0.00208522479277876,0.0020803322862239185,0.0020845147242162998,0.0021027294456104416,0.0021365369388862644,0.0021828274481219567,0.002236344417159226,0.0022901403327034546,0.002338948070456574,0.0023818923087987843,0.0024205150686553087,0.0024553755146492183,0.0024881365207640063,0.0025193108518976118,0.0025496922043975697,0.0025790434497259427,0.002606362929628025,0.002632003594467144,0.0026560896701151,0.002680005938866624,0.0027017656669582456,0.0027207638595014984,0.0027436124419949292,0.002766818747017595,0.00279039348173141,0.002814426130359615
19,Benin,BEN,"Population, total",SP.POP.TOTL,0.04632712278164852,0.046621621327268374,0.0469210186172959,0.04731450692160721,0.04780451807132968,0.04835038357782662,0.04899429693129094,0.04969685503446058,0.05047280721582637,0.051326485624159854,0.0522278997732573,0.053156878447335944,0.054168941900801584,0.054260633740512744,0.05384597352345968,0.053541685300463104,0.053350217503223114,0.05325938162709317,0.053260220394962456,0.053340216395498394,0.05348948875356232,0.05370933750238767,0.05399830478253433,0.05434918425710526,0.054753486088638906,0.055206051814669706,0.05569984161827394,0.05623625356356654,0.056827142008513076,0.05748750993918623,0.05822564425017409,0.05904319794137678,0.05992728982103769,0.06085139723741896,0.06178289643344754,0.0627026470370516,0.06359863850275772,0.06448240201836364,0.06538628093812349,0.06635428376521921,0.06741238761838494,0.06857547640660137,0.06982309705425815,0.07110422439176435,0.07234715289817875,0.07350208576350023,0.07455171701661376,0.07551699088007385,0.0764349025799507,0.07736039748047546,0.07833363663508748,0.07936469746882684,0.0804423078317418,0.08156392381482495,0.0827288201566416,0.08392878427309168,0.08516630127881332,0.08644459813749501
