,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
10,Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,0.2762923165662904,0.2762956358370509,0.2763151499074204,0.27630157826453217,0.276286780866338,0.2762798144671197,0.2762728978447373,0.2762621007560976,0.2762718631066605,0.27626198360682996,0.2762742714543194,0.2762664995005618,0.2762375877775601,0.27621304996302565,0.27621304996302565,0.27621304996302565,0.27621304996302565,0.27161073739539265,0.24566800796346566,0.20794268160568333,0.1805638359912358,0.18646834362824083,0.19800841731761412,0.16176575164826815,0.15587199350238953,0.14037932177404489,0.12096741130821774,0.14018816985812282,0.12394722144241209,0.11771269587818425,0.034279826625760526,0.019732096756466262,0.01716130161826282,0.017560267655948727,0.013412366369519264,0.010504419067355766,0.010984057590438674,0.014935847328597556,0.01607811898252499,0.016865372889071712,0.019266366892024465,0.023736665051606962,0.023569876004845204,0.021920828215286417,0.021392494034890495,0.026374198332399956,0.037939274059601645,0.048878914802594105,0.06387786196719233,0.06866818226526855,0.06849713502599032,0.07917610262996656,0.07762686808419479,0.0761286867438423,0.07127040549011748,0.053802186091586233,0.04094263144452976,0.04447497580022727
11,"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,0.0017231218159671799,0.0019493155535741408,0.002218177263043917,0.002477820256472667,0.0027732562414364507,0.003131953073290604,0.003554963830530793,0.004088273113437477,0.004699123773919994,0.005594522683306709,0.00572373305845631,0.006095024105792716,0.006246437823065112,0.007086459542320376,0.006665985122518532,0.006270629953769785,0.006771922833481594,0.007420514029779202,0.007871560254877515,0.00919023435654789,0.009375962872938041,0.010354971192867522,0.012184290337451699,0.010942337840330772,0.012443764919547561,0.012758874450657359,0.011720618186399738,0.014921568573765594,0.013702087856300062,0.014148999034096875,0.01223021919056764,0.011473121907768056,0.011056826858789087,0.013643930532904445,0.013193840742477087,0.011804177923054231,0.012484449840650601,0.023896010679437366,0.024733691727534406,0.02832057926431707,0.02953751868095837,0.03461646803722339,0.03359358554403748,0.026735451691490317,0.022318507009095895,0.01957413101387313,0.018362005407093228,0.015683185016948382,0.013732351272214206,0.015443160453054333,0.013038383660650417,0.012050353509544878,0.011906948794732529,0.010876070890467307,0.010348417841736032,0.011925955227752121,0.012772988594190748,0.013244110419677947
12,Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,0.14282614971921756,0.1428300811298728,0.1428531939849884,0.14283711945979619,0.14281959312551157,0.14281134198298917,0.1428031497971465,0.14279036150948152,0.14280192423267957,0.14279022275554668,0.14280477672779995,0.14279557147037475,0.14276132784758205,0.14273226476943127,0.14273226476943127,0.14273226476943127,0.14273226476943127,0.14035403355970746,0.1269482059689575,0.10745375677137983,0.02178005059591555,0.025405462584759772,0.028370762599999644,0.023749466395955883,0.023934866542172355,0.020147584835935914,0.014494266364435907,0.018679849494939896,0.01803685882134441,0.017879748408125843,0.01635110218522905,0.01704014901290805,0.016915010017214026,0.022976048801726018,0.022571188460138662,0.020163408372353087,0.02113746651832367,0.023959695446561357,0.022378553308658095,0.02439618777512704,0.03315129543337064,0.03736080481906116,0.036439225587732715,0.033394449354310664,0.03243517885519639,0.03180507355273065,0.03345403500686374,0.032126640822407536,0.03359990462620398,0.03554244804844437,0.033271729153792465,0.03452060394412129,0.034230812048540706,0.03337973975930728,0.03160474417777667,0.03153776825540486,0.03475774010110654,0.03853086006518891
13,Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,0.04655159708323638,0.05248219493850482,0.055388768476466746,0.05797052369907251,0.05867851339610852,0.06435441847296665,0.07016666593343042,0.07904099682886002,0.0815663425145696,0.09233601294012035,0.0980488145671723,0.09540858412551294,0.06846739840751338,0.08807775878637537,0.13641303847928088,0.21216273445260284,0.11025246137758692,0.10341122236999911,0.1288005810417436,0.12779840242614646,0.12933853584993904,0.14913695413238087,0.1448668011190095,0.11248981397442054,0.11647613666628238,0.12353566827703584,0.1040404182185145,0.13456217524596195,0.13015171436030795,0.13385725705358012,0.12237099522012587,0.11447292893750688,0.1130889772790984,0.14676706478231225,0.1371241304756441,0.13098911384857773,0.16115065121940803,0.18237424013855733,0.18121750039985035,0.18925554152405835,0.19546798488145464,0.2249986048777809,0.20729972722764972,0.18164418833050278,0.16080188832627745,0.1384560643663709,0.1299563039850294,0.11778245379449506,0.11984867824136422,0.15893368880825792,0.1493091610397634,0.15447633484785628,0.14859468726351677,0.15400234475231353,0.16380068553427765,0.19785030638603907,0.2395875041174224,0.2727886458991668
14,Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,0.028658930132506248,0.02866338516882204,0.02868957643143271,0.02867136093583317,0.02865150026429108,0.028642150149839167,0.028632866844523232,0.028618375281326134,0.028631478046789706,0.028618218046716708,0.028634710466515438,0.028624279158335784,0.028585474618056505,0.028552540620577015,0.004582130920168981,0.004955267157032469,0.0053910794447379244,0.006053175510490655,0.006139022620132615,0.006338935791109631,0.00710922228493437,0.008096670057297183,0.00899100386254479,0.007807671708137405,0.008211576003226691,0.007746017072257112,0.007338510709874887,0.009377286950003593,0.008825327972165682,0.009279309105980628,0.007803715813331107,0.007389388818893946,0.006925220161958667,0.009014708301231217,0.00869434205799097,0.0077737695371967765,0.008329080249936482,0.009591421611602252,0.01037766109728389,0.011070957943805885,0.01138516131826649,0.012936223845796815,0.011951573684042238,0.009836033156969426,0.008629237453884615,0.0077293651804528915,0.007645198713804072,0.006664179637248742,0.005988456940466639,0.006836583005239888,0.005739084037463877,0.00555227823003805,0.005147921902110522,0.0046985361773701,0.004331794139829567,0.0046140605008828444,0.004861994312686692,0.005197313621770979
15,Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,0.3973274087852819,0.39733017293102196,0.3973464234084232,0.39733512152870887,0.3973227988927648,0.3973169975755141,0.39731123771026866,0.3973022463598422,0.39731037602496083,0.3973021488029774,0.39731238159317206,0.39730590944479355,0.3972818330070041,0.39726139897181734,0.39726139897181734,0.39726139897181734,0.39726139897181734,0.3906421565813213,0.35333021571301604,0.29907204099039836,0.2596946165258961,0.26818673145106126,0.2847841580342439,0.2326584092030444,0.22418175465487336,0.20189953285022946,0.17398049459551107,0.201624610005181,0.178266184727599,0.1692994239322555,0.08383326050914285,0.1345914189440438,0.1298127152322916,0.16106474887320346,0.07223097124030249,0.0465477573507211,0.0511799414109965,0.05330060250955491,0.05530837171693884,0.04482143711948465,0.04661821055139648,0.051443982585423396,0.05524139111565742,0.05379058136170871,0.05712649364494555,0.060203553225386494,0.06684853461119229,0.06697297594861899,0.07946194746328578,0.07629762024345282,0.07409365736707253,0.0741383681244757,0.07316981775587078,0.07752905695891647,0.07465310866450318,0.05723120255938771,0.051608378863024176,0.059436784229634984
16,Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,0.12718461168164796,0.13528507402863418,0.14474174587494168,0.1556021228225785,0.1741503442319288,0.18955491991509726,0.20353007848184712,0.21815361646281203,0.2332815814391685,0.25876415106529366,0.2930497362294843,0.3272470333934651,0.4083340369712818,0.5239801751329644,0.614995384231619,0.7208974746851124,0.7805807121750064,0.8941795113461108,0.9885253688057618,0.961285392139733,0.9101824870010062,0.7761372133840353,0.7247259537437841,0.560490781535063,0.5163095201614943,0.4812790482561877,0.5770207339352628,0.8324057942214742,0.799553234169939,0.7683291372996901,0.7996345063935079,0.7827851781393662,0.8420494912640505,1.0,1.0,1.0,0.9765846667096293,0.963457822939831,0.9449992468600353,0.9606936402038425,0.8715059168153373,0.991349242986602,0.9808049376671504,0.9634357243791395,0.9162435071368612,0.7725332852692004,0.7417502091990656,0.6981885261716655,0.678518860755621,0.7516538458983507,0.6264218612189271,0.6330081160027761,0.554893626465743,0.5349542739920458,0.502953225475372,0.4615527424061244,0.5059626987100396,0.5382280707047862
17,Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,0.00017537719923466972,0.00020062909656619682,0.00024825426199718664,0.0002501714433926993,0.0002564234604823198,0.0002891286466214911,0.0003269220380050767,0.00034448316652361383,0.0003310031064740588,0.0003435140867322948,0.00042522479562072466,0.00047972789991636516,0.0005146647896251988,0.0006149056194337918,0.0008865519277685102,0.0010487340890391872,0.000817631859980398,0.0010267890784221858,0.0011098758733517015,0.001066882104824269,0.0012330505536266346,0.0012597318763137785,0.0012308248209786546,0.0010679024231291002,0.0011639675547259415,0.0010385631780329054,0.0009843914025818685,0.00141074817045359,0.0014352591119102007,0.0015876376378737521,0.0015658828673707353,0.0016103217513163148,0.0018140973152899029,0.0024355503942629472,0.002315246946270724,0.002103613218012557,0.0021835032661858635,0.0024260805042969156,0.0024522946689011097,0.00265492716506754,0.002997924454351648,0.0035791967191974765,0.003475041424260251,0.0029361834255732357,0.002560275822087574,0.0021786906967063515,0.002162248973627058,0.0018796023073678156,0.0017510474057227925,0.0020320045935606017,0.0017688082557243692,0.0017397236293032088,0.0017120050247919716,0.0016175985490092977,0.0015794216117166907,0.0017680982003817091,0.00193029011347807,0.001964671230620649
18,Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,0.0023389309800582055,0.002446949580041666,0.002482219841824161,0.0026545349423693983,0.00280768054193822,0.003017469692781356,0.0031500889721300315,0.0031712196365537033,0.003404180206372849,0.0034389010659290316,0.003487267048008307,0.003492348333723926,0.004274445804904723,0.005267782470495719,0.005816897503214184,0.007151661913651285,0.0073868884539488025,0.007818407439805126,0.008808378510387457,0.009571992121804167,0.00987537922098581,0.009356824454877805,0.009753150161958081,0.00686507678681646,0.006342455389721754,0.005681965296327179,0.006285193417459109,0.008538300189256148,0.007832565596102093,0.0068896013019759915,0.007558299882923306,0.007312925983818583,0.00601340301787395,0.010025570051950495,0.006447164608682055,0.0074548587758519365,0.008152899029057522,0.008528918409878792,0.008856871643477458,0.009880954020475424,0.00936178086695962,0.011117013485880208,0.011515710764930564,0.011740394176623384,0.011117284337331841,0.009537129104151006,0.009266627011851315,0.008803707296961899,0.009292748007075463,0.010967975843537679,0.00898910162289337,0.009339951607552863,0.009044748357896695,0.009366123370829297,0.009163972328838876,0.008374420198002957,0.009238741627391975,0.010088277875436107
19,Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,0.0007912203004080033,0.0008480379440804173,0.0009284865929624859,0.0009339566476048312,0.0010358361842723997,0.0011001775836901586,0.0013072320099382481,0.0015208982265363753,0.0014786392277391668,0.0016277266279178576,0.001878375780492684,0.0021384881943734856,0.0023640069499131573,0.0027026041628798523,0.003173317084787891,0.0035271708822315205,0.003978225259837135,0.0045638232813774784,0.00440766620164938,0.004071206611248723,0.004221271754516202,0.005286823320663091,0.005977287649235457,0.005547792672000749,0.005939176076914924,0.005647481414004347,0.005507463240809042,0.007064345743069062,0.006827174963734511,0.006885903991081288,0.006134431167471453,0.006012634602620169,0.005958407898225286,0.008015088768086815,0.007540184767954109,0.006975237713849177,0.009313201550559473,0.01104163425537925,0.01130706518104979,0.012224251004928325,0.012699315688683965,0.01528646689125662,0.014860238616226165,0.012589583923774664,0.011026560612176878,0.009665637062898188,0.009758818748588607,0.008693478415209416,0.007954461713799496,0.00896550132147146,0.0074009754066130876,0.006621211643547496,0.006130082077968459,0.005685703164049651,0.0018598666117304104,0.0019926023146630547,0.0021248009411519507,0.002141537701577369
20,Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,0.008205495175703334,0.00821004402128792,0.008236786790782076,0.008218187733253562,0.008197908857471799,0.008188361858564247,0.008178883075586188,0.008164086364944523,0.00817746503407312,0.008163925819461135,0.008180765518548365,0.008170114559321323,0.008130492915590684,0.00809686543011176,0.00809686543011176,0.00809686543011176,0.00809686543011176,0.007961953971249028,0.007201472925446772,0.006095598706734438,0.0008111319303059359,0.0009168292604406805,0.0009934769050906733,0.0009181416915197676,0.0009073647448809301,0.0008335666622559252,0.0008577641717268305,0.0012812215199672213,0.001283116292888107,0.0011817788065650052,0.0011271274292776422,0.0008902454422463875,0.0008599685866815498,0.0009986444384211756,0.0010557740747121945,0.0010085345067040582,0.0010555184968478954,0.0013357667723959143,0.0013207238864149616,0.0014966669416316008,0.0015584971164991437,0.00193062188218198,0.0019764223369289867,0.0018236545542383762,0.0016828202589696934,0.0015896267422954192,0.001583503445788558,0.0017397848605209033,0.0016067427632801407,0.0019200008420595842,0.0020128378170277193,0.0021399735293774627,0.0019906763097851565,0.0018083747757219684,0.001807647403524516,0.0020528291549151492,0.002355052828181463,0.0027008790620410535
21,Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,0.006018110274595207,0.0065622221162827754,0.007213665734837808,0.007756562427313733,0.008734390878065558,0.009776827753676456,0.010697464209816676,0.011665732335457238,0.009765948381323821,0.010361161968150968,0.01095190182152512,0.011796176622520759,0.013527668213166744,0.013553230421644854,0.022696980565975706,0.026021980618459593,0.02959750185020983,0.034424148856216925,0.03629201336800421,0.036171136311990294,0.03223785830240054,0.04327586434609675,0.043625002511177145,0.034543353098147475,0.037887600195264035,0.02972463017711134,0.018832406384626285,0.023978612760460587,0.022424207720842027,0.021847176519091936,0.018821784363779986,0.019729412532559134,0.020100244809090555,0.025341586668593506,0.02425160368701795,0.02315333708490386,0.025632929810687766,0.029920676663683893,0.030769194023627957,0.030540408813770244,0.030715111945233485,0.03388162422070278,0.029896597635064383,0.024356269263358973,0.02162220639457645,0.01900148382230127,0.020687259435401693,0.019385507386390197,0.021776681325235,0.026857814564903083,0.025415949813895566,0.028738442730455904,0.03014605888308638,0.0314487567307931,0.031233713179517092,0.033439092368354795,0.036693283560236566,0.0409360913589471
22,Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,0.12379098148156474,0.12379500019663695,0.12381862631646011,0.12380219482600201,0.12378427928628187,0.12377584491151783,0.1237674708026782,0.1237543985268735,0.12376621802223191,0.12375425669164479,0.12376913386240708,0.12375972418481238,0.12372472011754194,0.12369501163871553,0.12369501163871553,0.12369501163871553,0.12369501163871553,0.12163398263702797,0.11001618898299238,0.0931218580180909,0.08086093614134748,0.08350512019050078,0.08867304961856273,0.07244269065330772,0.06980332049122516,0.06286532024102365,0.054172188286101125,0.06277971770172325,0.055506620708029315,0.05271464649706331,0.043925360369252216,0.04193992537711916,0.04044990950836421,0.05018844942634375,0.0050568492712681,0.006408242626329301,0.009627876886567575,0.013835914899488279,0.014882514703151389,0.017250560402754397,0.020120635795476953,0.02390869325423394,0.025144010611673873,0.02522508057049564,0.024708906733645144,0.02234428186459547,0.02324788913787112,0.023316311343495082,0.02496704886051551,0.027282633997711143,0.022212236562922514,0.022349967528399795,0.01915884557691774,0.018630883039682727,0.017551596088772433,0.016406936437214456,0.018262484505356474,0.019806398768547805
23,Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,0.0002009350991360994,0.00023271217618801894,0.0002896000103492081,0.00029758364208763954,0.00031561305247200283,0.00035160363102344685,0.0004040081820152235,0.00046752784758498746,0.0005640261321256025,0.0006716970268175082,0.0008949323292701574,0.0012196009598858541,0.0015979841599336835,0.0024255179423236842,0.0031016054282478455,0.0036382680195727996,0.0038221595670516985,0.004613260413433295,0.005520626440350651,0.006559824103781647,0.0074170648834583144,0.007754994986614894,0.007773366489393779,0.007357006852506112,0.007511373467315324,0.006065239581287497,0.0065555911291125275,0.010771374863218337,0.012852460755008488,0.014250466800620695,0.01464965764658957,0.014549219920648187,0.014758233165008645,0.01837175303578234,0.01725718680899995,0.016299369628773833,0.016784307366882693,0.01893450302550815,0.01732583253049778,0.020198960308342347,0.02115499727909688,0.022827501477564544,0.020550150818370715,0.022632322541620006,0.02207683037232562,0.019763472834713962,0.018289042307309312,0.01615778881615277,0.01428065363926297,0.015885554983643666,0.016524585426476328,0.01879218922129264,0.016327156892141478,0.015280051561391587,0.015364813109969705,0.014592034303836033,0.016896262206081057,0.018973833889258905
